number,state,created_at,updated_at,fixed_at,dismissed_at,dismissed_by,dismissed_reason,html_url,dependency_manifest,dependency_ecosystem,dependency_name,severity,ghsa_id,cve_id,cvss_score,repo_name,repo_owner,repo_owner_type,repo_owner_isadmin,repo_url,repo_isfork,repo_isprivate
234,open,2024-09-16T22:06:03Z,2024-09-16T22:06:03Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/234,packages/sub/.hidden/requirements.txt,pip,Django,high,GHSA-h95j-h2rv-qrg4,CVE-2011-4140,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
233,open,2024-09-16T22:06:03Z,2024-09-16T22:06:03Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/233,packages/requirements.txt,pip,Django,high,GHSA-h95j-h2rv-qrg4,CVE-2011-4140,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
232,open,2024-09-16T21:55:59Z,2024-09-16T21:55:59Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/232,packages/sub/.hidden/requirements.txt,pip,Django,critical,GHSA-7g9h-c88w-r7h2,CVE-2011-0698,9.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
231,open,2024-09-16T21:55:58Z,2024-09-16T21:55:58Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/231,packages/requirements.txt,pip,Django,critical,GHSA-7g9h-c88w-r7h2,CVE-2011-0698,9.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
230,open,2024-09-16T21:46:37Z,2024-09-16T21:46:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/230,packages/sub/.hidden/requirements.txt,pip,Django,medium,GHSA-8m3r-rv5g-fcpq,CVE-2011-0697,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
229,open,2024-09-16T21:46:37Z,2024-09-16T21:46:37Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/229,packages/requirements.txt,pip,Django,medium,GHSA-8m3r-rv5g-fcpq,CVE-2011-0697,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
228,open,2024-09-16T21:30:54Z,2024-09-16T21:30:54Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/228,packages/sub/.hidden/requirements.txt,pip,Django,high,GHSA-5j2h-h5hg-3wf8,CVE-2011-0696,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
227,open,2024-09-16T21:30:54Z,2024-09-16T21:30:54Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/227,packages/requirements.txt,pip,Django,high,GHSA-5j2h-h5hg-3wf8,CVE-2011-0696,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
226,open,2024-09-16T10:56:25Z,2024-09-16T10:56:25Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/226,packages/node/base/package-lock.json,npm,send,medium,GHSA-m6fv-jmcg-4jfg,CVE-2024-43799,5.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
225,open,2024-09-16T10:26:08Z,2024-09-16T10:26:08Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/225,packages/node/base/package-lock.json,npm,serve-static,medium,GHSA-cm22-4g7w-348p,CVE-2024-43800,5.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
224,open,2024-09-15T15:54:43Z,2024-09-15T15:54:43Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/224,packages/node/base/package-lock.json,npm,express,medium,GHSA-qw6h-vgh9-j6wx,CVE-2024-43796,5.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
223,open,2024-09-15T14:27:35Z,2024-09-15T14:27:35Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/223,packages/node/base/package-lock.json,npm,body-parser,high,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
222,open,2024-09-12T08:05:01Z,2024-09-12T08:05:01Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/222,packages/node/base/package-lock.json,npm,path-to-regexp,high,GHSA-9wv6-86v2-598j,CVE-2024-45296,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
18,open,2024-09-11T21:54:45Z,2024-09-11T21:54:45Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/18,frontend/pnpm-lock.yaml,npm,micromatch,medium,GHSA-952p-6rrq-rcjv,CVE-2024-4067,5.3,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
12,open,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/12,pom.xml,maven,org.eclipse.jetty:jetty-server,high,GHSA-26vr-8j45-3r4w,CVE-2021-28165,7.5,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
11,open,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/11,pom.xml,maven,org.eclipse.jetty:jetty-http,medium,GHSA-hmr7-m48g-48f6,CVE-2023-40167,5.3,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
10,open,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/10,pom.xml,maven,org.eclipse.jetty:jetty-server,medium,GHSA-qw69-rqj8-6qw8,CVE-2023-26048,5.3,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
9,auto_dismissed,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/9,pom.xml,maven,org.eclipse.jetty:jetty-server,low,GHSA-p26g-97m4-6q7c,CVE-2023-26049,2.4,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
8,open,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/8,pom.xml,maven,org.eclipse.jetty:jetty-server,high,GHSA-8mpp-f3f7-xc28,CVE-2022-2191,7.5,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
7,auto_dismissed,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/7,pom.xml,maven,org.eclipse.jetty:jetty-http,low,GHSA-cj7v-27pg-wf7q,CVE-2022-2047,2.7,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
6,auto_dismissed,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/6,pom.xml,maven,org.eclipse.jetty:jetty-server,low,GHSA-m6cp-vxjx-65j6,CVE-2021-34428,3.5,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
5,open,2024-09-11T11:09:24Z,2024-09-11T11:09:24Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/5,pom.xml,maven,org.eclipse.jetty:jetty-server,medium,GHSA-m394-8rww-3jr7,CVE-2020-27223,5.3,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
4,open,2024-09-11T11:08:52Z,2024-09-11T11:08:52Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/4,pom.xml,maven,org.json:json,high,GHSA-4jq9-2xhw-jpx7,CVE-2023-5072,0.0,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
3,open,2024-09-11T11:08:52Z,2024-09-11T11:08:52Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/3,pom.xml,maven,org.xerial:sqlite-jdbc,high,GHSA-6phf-6h5g-97j2,CVE-2023-32697,8.8,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
2,open,2024-09-11T11:08:52Z,2024-09-11T11:08:52Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/2,pom.xml,maven,org.json:json,high,GHSA-3vqj-43w4-2q58,CVE-2022-45688,7.5,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
1,open,2024-09-11T11:08:51Z,2024-09-11T11:08:51Z,,,,,https://github.com/ctcampbellcom/demo-11-Sep-2024/security/dependabot/1,pom.xml,maven,junit:junit,medium,GHSA-269g-pwp5-87pp,CVE-2020-15250,4.4,ctcampbellcom/demo-11-Sep-2024,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/demo-11-Sep-2024,False,True
60,open,2024-09-10T12:52:59Z,2024-09-10T12:52:59Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/60,pom.xml,maven,io.undertow:undertow-core,high,GHSA-9623-mqmm-5rcf,CVE-2024-7885,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
59,auto_dismissed,2024-09-10T12:52:59Z,2024-09-10T12:52:59Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/59,pom.xml,maven,io.undertow:undertow-core,medium,GHSA-ch7q-gpff-h9hp,CVE-2024-3653,5.3,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
57,open,2024-09-10T12:52:59Z,2024-09-10T12:52:59Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/57,pom.xml,maven,org.springframework.boot:spring-boot-actuator,medium,GHSA-jjfh-589g-3hjx,CVE-2023-34055,5.3,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
56,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/56,pom.xml,maven,io.undertow:undertow-core,high,GHSA-9442-gm4v-r222,CVE-2024-6162,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
55,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/55,pom.xml,maven,com.jayway.jsonpath:json-path,medium,GHSA-pfh2-hfmq-phg5,CVE-2023-51074,5.3,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
160,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat/security/dependabot/160,pom.xml,maven,io.undertow:undertow-core,high,GHSA-9623-mqmm-5rcf,CVE-2024-7885,7.5,ctcampbellcom/webgoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat,True,False
54,auto_dismissed,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/54,pom.xml,maven,org.xmlunit:xmlunit-core,low,GHSA-chfm-68vv-pvw5,CVE-2024-31573,0.0,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
159,auto_dismissed,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat/security/dependabot/159,pom.xml,maven,io.undertow:undertow-core,medium,GHSA-ch7q-gpff-h9hp,CVE-2024-3653,5.3,ctcampbellcom/webgoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat,True,False
53,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/53,pom.xml,maven,org.springframework:spring-web,high,GHSA-2wrp-6fg6-hmc5,CVE-2024-22262,8.1,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
52,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/52,pom.xml,maven,io.undertow:undertow-core,medium,GHSA-v76w-3ph8-vm66,CVE-2024-1459,5.3,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
51,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/51,pom.xml,maven,org.jboss.xnio:xnio-api,high,GHSA-7f88-5hhx-67m2,CVE-2023-5685,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
50,open,2024-09-10T12:52:58Z,2024-09-10T12:52:58Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/50,pom.xml,maven,org.springframework.security:spring-security-core,high,GHSA-f3jh-qvm4-mg39,CVE-2024-22257,8.2,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
49,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/49,pom.xml,maven,org.springframework:spring-web,high,GHSA-hgjh-9rj2-g67j,CVE-2024-22259,8.1,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
48,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/48,pom.xml,maven,com.nimbusds:nimbus-jose-jwt,medium,GHSA-gvpg-vgmx-xg6w,CVE-2023-52428,0.0,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
47,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/47,pom.xml,maven,org.bitbucket.b_c:jose4j,medium,GHSA-6qvw-249j-h44c,CVE-2023-51775,6.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
46,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/46,pom.xml,maven,org.eclipse.jetty.http2:http2-common,high,GHSA-rggv-cv7r-mw98,CVE-2024-22201,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
45,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/45,pom.xml,maven,org.springframework:spring-web,high,GHSA-ccgv-vj62-xf9h,CVE-2024-22243,8.1,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
44,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/44,pom.xml,maven,org.springframework.security:spring-security-core,high,GHSA-w3w6-26f2-p474,CVE-2024-22234,7.4,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
43,open,2024-09-10T12:52:57Z,2024-09-10T12:52:57Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/43,pom.xml,maven,com.thoughtworks.xstream:xstream,critical,GHSA-f554-x222-wgf7,CVE-2013-7285,9.8,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
42,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/42,pom.xml,maven,ch.qos.logback:logback-core,high,GHSA-vmq6-5m68-f53m,CVE-2023-6378,7.1,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
41,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/41,pom.xml,maven,ch.qos.logback:logback-classic,high,GHSA-vmq6-5m68-f53m,CVE-2023-6378,7.1,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
40,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/40,pom.xml,maven,org.springframework:spring-webmvc,high,GHSA-v94h-hvhg-mf9h,CVE-2023-34053,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
39,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/39,pom.xml,maven,commons-fileupload:commons-fileupload,high,GHSA-hfrx-6qgj-fp6c,CVE-2023-24998,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
38,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/38,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-f8cc-g7j8-xxpm,CVE-2022-40151,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
37,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/37,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-j563-grx4-pjpv,CVE-2022-41966,8.2,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
36,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/36,pom.xml,maven,org.yaml:snakeyaml,high,GHSA-mjmj-j48q-9wg2,CVE-2022-1471,8.3,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
35,open,2024-09-10T12:52:56Z,2024-09-10T12:52:56Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/35,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-rmr5-cpv2-vgjf,CVE-2021-43859,7.5,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
34,open,2024-09-10T12:52:55Z,2024-09-10T12:52:55Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/34,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-6w62-hx7r-mw68,CVE-2021-39154,8.6,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
33,open,2024-09-10T12:52:55Z,2024-09-10T12:52:55Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/33,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-2q8x-2p7f-574v,CVE-2021-39153,8.6,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
32,open,2024-09-10T12:52:55Z,2024-09-10T12:52:55Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/32,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-xw4p-crpj-vjx2,CVE-2021-39152,8.6,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
31,open,2024-09-10T12:52:55Z,2024-09-10T12:52:55Z,,,,,https://github.com/ctcampbellcom/webgoat-manual-codeql/security/dependabot/31,pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-hph2-m3g5-xxv4,CVE-2021-39151,8.6,ctcampbellcom/webgoat-manual-codeql,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/webgoat-manual-codeql,True,False
